data_trimestre;trimestre;canal_acesso;tipo_transacao;detalhe_caixa_eletronico;qtd_transacoes;valor_transacoes
2023-12-31;4;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;190027320;0.00
2023-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);262076856;88270862314.31
2023-12-31;4;Agências;Outras Financeiras;Não aplicável;156265025;3467267418185.45
2023-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;28018448;20679444520.89
2023-12-31;4;Agências;Outras não Financeiras;Não aplicável;53564442;0.00
2023-12-31;4;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1497313558;0.00
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;2511345;567775641.01
2023-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;10688215;24749235642.97
2023-12-31;4;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;859643;11657640271.78
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;209734122;82920681981.73
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;4706688052;0.00
2023-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1166246;7895804487.06
2023-12-31;4;Agências;Depósito;Não aplicável;34381833;2298338998511.46
2023-12-31;4;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;578234;29863742264.84
2023-12-31;4;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;407817691;1579226782076.30
2023-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;31998035;36133556597.35
2023-12-31;4;Agências;Saques via Pix;Não aplicável;1;900.00
2023-12-31;4;Centrais de Atendimento;Outras não Financeiras;Não aplicável;27070524;0.00
2023-12-31;4;Correspondentes no País;Saque;Não aplicável;119396448;74799020415.02
2023-12-31;4;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;740861638;0.00
2023-12-31;4;Agências;Boletos e Convênios;Não aplicável;45683905;141672631123.86
2023-12-31;4;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;81770324;49354317917.25
2023-12-31;4;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;218407777;7246169934955.26
2023-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;6461043;0.00
2023-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);602991;84614161329.96
2023-12-31;4;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;49888735;54040471468.52
2023-12-31;4;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;573475454;1985417049797.69
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;326746776;1013161395592.14
2023-12-31;4;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;43;16612.53
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;11088441114;2648081428456.57
2023-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;70272003;68224031845.08
2023-12-31;4;Site do Banco (Internet Banking);Pix;Não aplicável;425652227;1282710271349.79
2023-12-31;4;Agências;Ordem de Transferência de Crédito;Não aplicável;88976239;4284991463723.09
2023-12-31;4;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);440217;456809410.83
2023-12-31;4;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;723504038;260364490693.93
2023-12-31;4;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);967;49739.00
2023-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);24062;0.00
2023-12-31;4;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;242240;4542545464.48
2023-12-31;4;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;86796;11167587093.98
2023-12-31;4;Centrais de Atendimento;Boletos e Convênios;Não aplicável;74043;122850527.87
2023-12-31;4;Posto de Atendimento Cooperativo;Saque;Não aplicável;63949109;18623401384.89
2023-12-31;4;Correspondentes no País;Boletos e Convênios;Não aplicável;245918438;93257707689.16
2023-12-31;4;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;892;11329958.00
2024-03-31;1;Correspondentes no País;Boletos e Convênios;Não aplicável;237343464;96898148791.75
2024-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;130738020;0.00
2024-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;195412895;130206772495.42
2024-03-31;1;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;786864483;0.00
2024-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;815561;28415682171.80
2024-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;6603422;0.00
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;178885534;86524819301.83
2024-03-31;1;Correspondentes no País;Depósito;Não aplicável;88585365;62347207990.87
2024-03-31;1;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;57385231;0.00
2024-03-31;1;Centrais de Atendimento;Outras não Financeiras;Não aplicável;13869272;0.00
2024-03-31;1;Agências;Outras não Financeiras;Não aplicável;53994018;0.00
2024-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);83619537;0.00
2024-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;71992204;75397770962.55
2024-03-31;1;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;560598136;1607777796475.39
2024-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);6214846;5089779562.00
2024-03-31;1;Agências;Empréstimos e Financiamentos;Não aplicável;166854780;509612005632.16
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;2744757;652081314.30
2024-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);1680;10870.00
2024-03-31;1;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;335924680;1026981841353.45
2024-03-31;1;Posto de Atendimento Cooperativo;Depósito;Não aplicável;25588010;18305629862.57
2024-03-31;1;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;31698041;83837171137.90
2024-03-31;1;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;828339;18146496247.30
2024-03-31;1;Posto de Atendimento Cooperativo;Saque;Não aplicável;66416194;18636563188.55
2024-03-31;1;Agências;Depósito;Não aplicável;31055726;2267783651744.38
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;3885646737;0.00
2024-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);236865221;78391052141.30
2024-03-31;1;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;40286357;92997617268.36
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;305068879;948832894572.81
2024-03-31;1;Centrais de Atendimento;Boletos e Convênios;Não aplicável;40554;41859020.76
2024-03-31;1;Agências;Outras Financeiras;Não aplicável;157786830;3370956151472.79
2024-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);105373;253475930.06
2024-03-31;1;Agências;Saque;Não aplicável;34460626;186502520215.86
2024-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;7447127;5174410455.81
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;22931861085;0.00
2024-03-31;1;Correspondentes no País;Outras Financeiras;Não aplicável;348105;286628401.33
2024-03-31;1;Agências;Consulta Saldo/Extrato;Não aplicável;117265193;0.00
2024-03-31;1;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;76011;12768301716.60
2024-03-31;1;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;180088068;0.00
2024-03-31;1;Site do Banco (Internet Banking);Pix;Não aplicável;298112352;1351517791786.22
2024-03-31;1;Posto de Atendimento Cooperativo;Pix;Não aplicável;27;147766.93
2024-03-31;1;Correspondentes no País;Outras não Financeiras;Não aplicável;784052;0.00
2024-03-31;1;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;35;10487.91
2024-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;22523415;17740343935.11
2024-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);537452;74554186045.06
2024-03-31;1;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1307392;421590340.00
2024-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;9554656;21878471072.63
2024-03-31;1;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;274810;4504900476.20
2024-03-31;1;Centrais de Atendimento;Pix;Não aplicável;8;1455.98
2024-03-31;1;Centrais de Atendimento;Outras Financeiras;Não aplicável;265938;117005194748.90
2024-03-31;1;Agências;Pix;Não aplicável;82912113;27280492546.65
2024-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;95470147;0.00
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;11865272668;2856874563683.22
2024-03-31;1;Agências;Ordem de Transferência de Crédito;Não aplicável;49286775;2235967636215.43
2024-03-31;1;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;888998;5792992027.61
2024-03-31;1;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);18926;0.00
2024-03-31;1;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;605702;1980369766.08
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;914334070;687272476460.76
2024-03-31;1;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;360603;1118254404.14
2024-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2808100;4687142650.10
2024-03-31;1;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;14528620;0.00
2024-03-31;1;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;10411537;6562327021.96
2024-03-31;1;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;589811861;206425574736.74
2024-03-31;1;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;71785743;43841019501.77
2024-03-31;1;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;490201;26410388421.60
2024-03-31;1;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);391420;406228435.12
2024-03-31;1;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;48973827;52778432660.04
2024-03-31;1;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1287070611;0.00
2024-03-31;1;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;189603718;5865675108275.05
2024-03-31;1;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;573;10479011.03
2024-03-31;1;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;30939898;34433216720.94
2024-03-31;1;Agências;Boletos e Convênios;Não aplicável;44595525;114892544590.96
2024-03-31;1;Correspondentes no País;Saque;Não aplicável;110188859;70135827834.19
2024-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2826476;4824935829.78
2024-06-30;2;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;32471301;95366843029.63
2024-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);479086;76036454978.57
2024-06-30;2;Agências;Outras não Financeiras;Não aplicável;55706232;0.00
2024-06-30;2;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;45177747;123713449897.25
2024-06-30;2;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;40;5341.82
2024-06-30;2;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1219868;422574160.00
2024-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;172658465;0.00
2024-06-30;2;Site do Banco (Internet Banking);Pix;Não aplicável;364972720;1642070505217.83
2024-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;74024651;75013879096.98
2024-06-30;2;Correspondentes no País;Saque;Não aplicável;113302516;75387677743.12
2024-06-30;2;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;371114275;1128905748133.15
2024-06-30;2;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;15176743;0.00
2024-06-30;2;Agências;Consulta Saldo/Extrato;Não aplicável;118607026;0.00
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;4213342758;0.00
2024-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);6189989;4903693875.00
2024-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);2517;11891.00
2024-06-30;2;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;30648989;33937852209.28
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;162330951;90626512702.27
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;320441713;1018784209526.25
2024-06-30;2;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1421321323;0.00
2024-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;9601259;22739942514.55
2024-06-30;2;Agências;Empréstimos e Financiamentos;Não aplicável;162488126;577430039504.34
2024-06-30;2;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;373667;1157073393.96
2024-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;20485133;16119652149.27
2024-06-30;2;Correspondentes no País;Boletos e Convênios;Não aplicável;228520959;95355459364.72
2024-06-30;2;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;51916945;58284143742.46
2024-06-30;2;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;563601280;1747394717898.29
2024-06-30;2;Posto de Atendimento Cooperativo;Pix;Não aplicável;58;80110701.48
2024-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;5957053;0.00
2024-06-30;2;Posto de Atendimento Cooperativo;Depósito;Não aplicável;30424612;22159840949.25
2024-06-30;2;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);412984;447583725.52
2024-06-30;2;Correspondentes no País;Depósito;Não aplicável;93828271;68658719136.96
2024-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1094736;7237264024.51
2024-06-30;2;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;82105;12749594489.32
2024-06-30;2;Agências;Pix;Não aplicável;76288710;27794981225.23
2024-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);105463;227600292.04
2024-06-30;2;Correspondentes no País;Outras não Financeiras;Não aplicável;775662;0.00
2024-06-30;2;Centrais de Atendimento;Outras não Financeiras;Não aplicável;13504215;0.00
2024-06-30;2;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;754699;28087091760.77
2024-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;83750081;0.00
2024-06-30;2;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;9272629;5734043733.62
2024-06-30;2;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;657;11637859.31
2024-06-30;2;Agências;Boletos e Convênios;Não aplicável;41669503;117362807742.29
2024-06-30;2;Agências;Outras Financeiras;Não aplicável;163815363;3751364870255.31
2024-06-30;2;Correspondentes no País;Outras Financeiras;Não aplicável;305191;293862955.26
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;13489463362;3250197617117.14
2024-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;502815;1691343593.99
2024-06-30;2;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1201441410;0.00
2024-06-30;2;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;56619027;0.00
2024-06-30;2;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;444064;30928290226.47
2024-06-30;2;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;723869;17783250572.33
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;964201048;738045707458.71
2024-06-30;2;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6640156;4449953056.85
2024-06-30;2;Correspondentes no País;Pix;Não aplicável;157563;453918756.92
2024-06-30;2;Agências;Ordem de Transferência de Crédito;Não aplicável;62465440;3102604516856.76
2024-06-30;2;Posto de Atendimento Cooperativo;Saque;Não aplicável;73718798;20069481988.23
2024-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;132835957;0.00
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;2897513;668538591.49
2024-06-30;2;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);20239;0.00
2024-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;72726525;46816612607.42
2024-06-30;2;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);83822431;0.00
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;27438104544;0.00
2024-06-30;2;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;582094514;243229050065.97
2024-06-30;2;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;198819516;6479779939523.32
2024-06-30;2;Centrais de Atendimento;Boletos e Convênios;Não aplicável;37118;47525710.81
2024-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;205969048;145269392037.72
2024-06-30;2;Centrais de Atendimento;Outras Financeiras;Não aplicável;282185;142648857704.89
2024-06-30;2;Agências;Depósito;Não aplicável;31440381;2413704424404.28
2024-06-30;2;Agências;Saque;Não aplicável;34720322;230373322781.24
2024-06-30;2;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);235962038;80335890136.38
2024-06-30;2;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;284438;5838128982.54
2024-09-30;3;Centrais de Atendimento;Ordem de Transferência de Crédito;Não aplicável;74765;13601220415.26
2024-09-30;3;Correspondentes no País;Boletos e Convênios;Não aplicável;227532843;99579560026.11
2024-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Cartão Próprio;67741013;43099077585.90
2024-09-30;3;Agências;Saque;Não aplicável;32230822;189008542484.08
2024-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Cartão Próprio;2598879;4376123141.61
2024-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Cartão Próprio;5160784;0.00
2024-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);2372;28623.00
2024-09-30;3;Site do Banco (Internet Banking);Outras Financeiras;Não aplicável;597305199;1768996562709.12
2024-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Cartão Próprio;755747;28915561795.22
2024-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Acesso Restrito;194202146;133927559510.04
2024-09-30;3;Caixa Eletrônico;Saque;Caixa Eletrônico / Banco24Horas (Terceiros);222677190;75178132893.66
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Pix;Não aplicável;14496974628;3545328803353.98
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Saques via Pix;Não aplicável;3306360;844494030.25
2024-09-30;3;Site do Banco (Internet Banking);Outras não Financeiras;Não aplicável;1216695596;0.00
2024-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Acesso Restrito;160152187;0.00
2024-09-30;3;Posto de Atendimento Cooperativo;Empréstimos e Financiamentos;Não aplicável;706;12975999.16
2024-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Banco24Horas (Terceiros);77991266;0.00
2024-09-30;3;Site do Banco (Internet Banking);Saques via Pix;Não aplicável;41;12727.88
2024-09-30;3;Centrais de Atendimento;Outras Financeiras;Não aplicável;267243;125734776226.72
2024-09-30;3;Correspondentes no País;Pix;Não aplicável;72614;200637525.70
2024-09-30;3;Caixa Eletrônico;Outras Financeiras;Caixa Eletrônico / Acesso Restrito;1164755;5373865931.78
2024-09-30;3;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;44996697;131816967222.57
2024-09-30;3;Correspondentes no País;Consulta Saldo/Extrato;Não aplicável;14035629;0.00
2024-09-30;3;Caixa Eletrônico;Consulta Saldo/Extrato;Caixa Eletrônico / Cartão Próprio;128243425;0.00
2024-09-30;3;Agências;Boletos e Convênios;Não aplicável;43466203;103259414941.49
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Consulta Saldo/Extrato;Não aplicável;26849796042;0.00
2024-09-30;3;Posto de Atendimento Cooperativo;Depósito;Não aplicável;32114366;22691849514.53
2024-09-30;3;Correspondentes no País;Outras não Financeiras;Não aplicável;750358;0.00
2024-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Banco24Horas (Terceiros);99232;221796491.12
2024-09-30;3;Agências;Pix;Não aplicável;90344534;30793024052.14
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Empréstimos e Financiamentos;Não aplicável;154027562;96945786590.90
2024-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);6469150;5054901567.00
2024-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Acesso Restrito;72077078;73868642065.32
2024-09-30;3;Correspondentes no País;Saque;Não aplicável;108703548;70601331199.98
2024-09-30;3;Site do Banco (Internet Banking);Ordem de Transferência de Crédito;Não aplicável;195005088;6726358961248.79
2024-09-30;3;Site do Banco (Internet Banking);Pix;Não aplicável;437400888;1802619346141.72
2024-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;77332186;0.00
2024-09-30;3;Caixa Eletrônico;Depósito;Caixa Eletrônico / Cartão Próprio;29659202;32583335605.24
2024-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Banco24Horas (Terceiros);383137;415080354.02
2024-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Cartão Próprio;482187;1137898621.64
2024-09-30;3;Agências;Outras Financeiras;Não aplicável;167121015;4210067427543.12
2024-09-30;3;Posto de Atendimento Cooperativo;Pix;Não aplicável;78;22422402.80
2024-09-30;3;Caixa Eletrônico;Ordem de Transferência de Crédito;Caixa Eletrônico / Acesso Restrito;8820413;22358422867.20
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Ordem de Transferência de Crédito;Não aplicável;391496494;1047679910038.10
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Outras Financeiras;Não aplicável;672982800;270883700972.70
2024-09-30;3;Agências;Ordem de Transferência de Crédito;Não aplicável;57995638;3407206122113.35
2024-09-30;3;Agências;Empréstimos e Financiamentos;Não aplicável;160511674;595507966772.79
2024-09-30;3;Caixa Eletrônico;Pix;Caixa Eletrônico / Banco24Horas (Terceiros);1440142;515523073.00
2024-09-30;3;Posto de Atendimento Cooperativo;Ordem de Transferência de Crédito;Não aplicável;430266;32384605998.19
2024-09-30;3;Centrais de Atendimento;Empréstimos e Financiamentos;Não aplicável;697489;20656214244.73
2024-09-30;3;Posto de Atendimento Cooperativo;Saque;Não aplicável;80804110;22255699721.63
2024-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Cartão Próprio;8378873;5220403702.62
2024-09-30;3;Centrais de Atendimento;Outras não Financeiras;Não aplicável;11875075;0.00
2024-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Acesso Restrito;18696477;15050723806.21
2024-09-30;3;Agências;Depósito;Não aplicável;30615662;2689358538709.29
2024-09-30;3;Correspondentes no País;Outras Financeiras;Não aplicável;295220;288355715.69
2024-09-30;3;Agências;Outras não Financeiras;Não aplicável;53783994;0.00
2024-09-30;3;Site do Banco (Internet Banking);Boletos e Convênios;Não aplicável;370977744;1171809036708.28
2024-09-30;3;Agências;Consulta Saldo/Extrato;Não aplicável;118177772;0.00
2024-09-30;3;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Banco24Horas (Terceiros);17532;0.00
2024-09-30;3;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);426667;40666676485.51
2024-09-30;3;Posto de Atendimento Cooperativo;Outras Financeiras;Não aplicável;319338;6935887727.66
2024-09-30;3;Site do Banco (Internet Banking);Consulta Saldo/Extrato;Não aplicável;1320589728;0.00
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Boletos e Convênios;Não aplicável;912848937;737239030320.29
2024-09-30;3;Correspondentes no País;Ordem de Transferência de Crédito;Não aplicável;450809;1263070640.68
2024-09-30;3;Centrais de Atendimento;Consulta Saldo/Extrato;Não aplicável;49410398;0.00
2024-09-30;3;Correspondentes no País;Depósito;Não aplicável;92288726;67701227875.37
2024-09-30;3;Correspondentes no País;Empréstimos e Financiamentos;Não aplicável;61335904;101444901008.90
2024-09-30;3;Aplicativo do Banco (Mobile Banking);Outras não Financeiras;Não aplicável;4209227143;0.00
2024-09-30;3;Posto de Atendimento Cooperativo;Boletos e Convênios;Não aplicável;54819157;63343612894.95
2024-09-30;3;Centrais de Atendimento;Boletos e Convênios;Não aplicável;29116;39300196.77
2024-09-30;3;Caixa Eletrônico;Empréstimos e Financiamentos;Caixa Eletrônico / Acesso Restrito;6402472;4738028621.42
2024-12-31;4;Caixa Eletrônico;Outras não Financeiras;Caixa Eletrônico / Acesso Restrito;76038905;0.00
2024-12-31;4;Caixa Eletrônico;Depósito;Caixa Eletrônico / Banco24Horas (Terceiros);6693679;5281601357.00
2024-12-31;4;Caixa Eletrônico;Boletos e Convênios;Caixa Eletrônico / Banco24Horas (Terceiros);395692;35346631943.01
2024-12-31;4;Agências;Depósito;Não aplicável;29300969;2717376931857.92
2024-12-31;4;Site do Banco (Internet Banking);Empréstimos e Financiamentos;Não aplicável;44653860;146697690703.62
