data_trimestre;trimestre;bandeira;funcao;categoria;modalidade;qtd_cartoes_emitidos;qtd_cartoes_ativos;qtd_transacoes_nacionais;valor_transacoes_nacionais;qtd_transacoes_internacionais;valor_transacoes_internacionais
2020-09-30;3;VISA;Crédito;Premium;Co-branded;169;130;5570;987260.98;35;1419.78
2020-09-30;3;Elo;Pré-Pago;Básico Nacional;Puro;3429233;143961;398286;35646432.59;128;6568.90
2020-09-30;3;MasterCard;Débito;Básico Internacional;Co-branded;2051390;692257;9110317;403934085.67;62;30995.25
2020-09-30;3;MasterCard;Crédito;Intermediário;Puro;37635922;28825153;574598423;55141625516.52;2234191;268273785.91
2020-09-30;3;VISA;Crédito;Básico Internacional;Co-branded;7244179;2929865;22641224;2149534790.86;27037;2885610.95
2020-09-30;3;Elo;Crédito;Empresarial;Puro;461004;208113;4180208;980031833.68;5785;2817142.03
2020-09-30;3;MasterCard;Crédito;Básico Internacional;Híbrido;420067;253305;3112624;387426284.21;12725;1692440.24
2020-09-30;3;MasterCard;Crédito;Básico Nacional;Co-branded;13199591;1033269;11979576;1493291311.04;127;6394.69
2020-09-30;3;VISA;Crédito;Básico Nacional;Puro;9050023;5336375;107390631;8882079646.14;145404;17359181.95
2020-09-30;3;VISA;Débito;Básico Nacional;Co-branded;1663;44;478;52718.05;0;0.00
2020-09-30;3;VISA;Pré-Pago;Corporativo;Puro;668034;130895;2205680;188057717.30;536527;100501072.23
2020-09-30;3;Elo;Crédito;Premium;Puro;25694;22824;881269;167746126.71;853;655314.53
2020-09-30;3;Bandeira própria;Crédito;Outros;Puro;321387;162619;1824505;202253764.39;0;0.00
2020-09-30;3;VISA;Crédito;Intermediário;Puro;9949579;7246263;161825845;20499325403.54;521375;106257935.04
2020-09-30;3;Elo;Crédito;Corporativo;Puro;24434;13697;38170;131516574.77;73;110208.24
2020-09-30;3;Elo;Crédito;Básico Internacional;Co-branded;247004;195965;752182;82969810.15;201;15811.97
2020-09-30;3;MasterCard;Pré-Pago;Básico Internacional;Puro;3408203;520731;4279787;406438812.56;53787;11856988.78
2020-09-30;3;MasterCard;Crédito;Intermediário;Híbrido;5057388;4836283;60244361;8058761019.91;14009;2326744.54
2020-09-30;3;Elo;Pré-Pago;Básico Internacional;Puro;5703844;2824555;21193530;992994295.31;0;0.00
2020-09-30;3;VISA;Crédito;Platinum;Puro;5557795;4097232;156368952;22619774201.46;1057716;312811441.03
2020-09-30;3;Elo;Crédito;Básico Nacional;Puro;4806325;2807885;61170082;5748101148.69;17948;4790800.64
2020-09-30;3;MasterCard;Crédito;Básico Internacional;Puro;13761059;7352012;109842747;10705940228.87;433853;95766895.45
2020-09-30;3;MasterCard;Débito;Premium;Co-branded;76726;15348;186170;15815036.81;3;1437.03
2020-09-30;3;MasterCard;Crédito;Básico Nacional;Híbrido;3428170;1382319;14443286;1087062347.15;0;0.00
2020-09-30;3;Hipercard;Crédito;Empresarial;Puro;1905;1294;8944;5421263.84;1;0.01
2020-09-30;3;Bandeira própria;Crédito;Outros;Co-branded;5647767;3780023;3832312;754649552.64;0;0.00
2020-09-30;3;Elo;Crédito;Platinum;Puro;45451;40528;1040197;170096326.06;915;213720.96
2020-09-30;3;MasterCard;Crédito;Premium;Co-branded;106165;70726;2504352;626029797.41;39374;23535391.05
2020-09-30;3;VISA;Pré-Pago;Básico Internacional;Co-branded;21122;5638;1664;188468.01;0;0.00
2020-09-30;3;MasterCard;Pré-Pago;Básico Nacional;Puro;57671;23784;75232;52064041.57;0;0.00
2020-09-30;3;MasterCard;Crédito;Premium;Puro;1992910;1647262;93574096;18724822879.49;1156933;549361441.76
2020-09-30;3;VISA;Débito;Premium;Puro;535656;283432;6044512;707314950.17;20;4762.87
2020-09-30;3;MasterCard;Crédito;Outros;Híbrido;14517704;5338312;57216898;5902907665.18;103143;10707281.84
2020-09-30;3;American Express;Crédito;Intermediário;Puro;611362;342225;6848961;1163166556.66;60202;21145445.83
2020-09-30;3;Bandeira própria;Débito;Outros;Puro;1038070;412810;4319667;335271880.31;0;0.00
2020-09-30;3;VISA;Crédito;Empresarial;Puro;1465437;824990;18899504;4859539641.04;259232;243552831.99
2020-09-30;3;MasterCard;Crédito;Platinum;Co-branded;437714;348716;10790152;1887499906.97;84640;27080786.39
2020-09-30;3;MasterCard;Crédito;Básico Internacional;Co-branded;6579100;2355579;23697734;2313404296.74;63816;7959512.24
2020-09-30;3;Outras;Crédito;Outros;Co-branded;45853;163;163;8993.35;0;0.00
2020-09-30;3;Bandeira própria;Pré-Pago;Outros;Puro;427800;247203;976930;1038038635.38;0;0.00
2020-09-30;3;Elo;Crédito;Básico Internacional;Puro;4994268;2413769;35197126;4562416608.65;26147;9444481.58
2020-09-30;3;MasterCard;Pré-Pago;Corporativo;Puro;9855;1625;139843;9855211.52;683;620506.69
2020-09-30;3;MasterCard;Débito;Premium;Puro;217810;112913;1398157;171510332.02;133;45736.13
2020-09-30;3;VISA;Débito;Intermediário;Puro;2976919;2081747;43653391;3753722414.17;258;60890.24
2020-09-30;3;Outras;Crédito;Intermediário;Puro;8224;6983;52519;9571518.64;202;32508.35
2020-09-30;3;VISA;Pré-Pago;Básico Internacional;Puro;13134685;3538549;5153320;421726297.59;914775;129055362.75
2020-09-30;3;Elo;Pré-Pago;Outros;Puro;102012;11574;208927;18486396.37;42;5515.92
2020-09-30;3;VISA;Crédito;Premium;Puro;1316606;1000031;56967579;10807422660.87;474073;246439936.09
2020-09-30;3;Outras;Crédito;Outros;Puro;212409;171504;102449;24951715.97;0;0.00
2020-09-30;3;Bandeira própria;Crédito;Básico Nacional;Co-branded;4235534;976354;2880793;253267552.71;0;0.00
2020-09-30;3;MasterCard;Crédito;Básico Nacional;Puro;6797716;4118885;34092242;3009271388.09;46892;2832367.12
2020-09-30;3;MasterCard;Crédito;Premium;Híbrido;2616;2360;236422;60186343.99;3346;2005214.66
2020-09-30;3;VISA;Pré-Pago;Platinum;Puro;17030;219;0;0.00;2117;856964.27
2020-09-30;3;VISA;Crédito;Intermediário;Híbrido;873271;548043;11139051;1720151319.38;50191;10465338.61
2020-09-30;3;VISA;Crédito;Platinum;Co-branded;189234;167217;5624689;1054327415.10;48563;16701687.82
2020-09-30;3;Elo;Crédito;Empresarial;Co-branded;1181;13;11;78580.79;0;0.00
2020-09-30;3;MasterCard;Pré-Pago;Platinum;Puro;590659;289447;3715994;245193247.08;0;0.00
2020-09-30;3;American Express;Crédito;Premium;Puro;423759;292440;7807916;2034272459.32;143118;101461559.48
2020-09-30;3;MasterCard;Débito;Empresarial;Co-branded;180403;67570;1286461;92583896.60;1;236.49
2020-09-30;3;MasterCard;Crédito;Corporativo;Puro;130216;72115;1469340;419215556.78;43372;70090961.18
2020-09-30;3;MasterCard;Crédito;Platinum;Puro;6589133;5372762;182234430;25888319763.05;1375946;339070906.83
2020-09-30;3;Hipercard;Crédito;Platinum;Puro;3519335;3293186;41630488;6865188777.45;1;0.01
2020-09-30;3;VISA;Crédito;Outros;Híbrido;4612479;554215;8068724;1018414276.51;17572;3101552.44
2020-09-30;3;MasterCard;Crédito;Empresarial;Puro;2004003;1486937;18764729;4882823865.45;294902;205584529.38
2020-09-30;3;VISA;Débito;Básico Internacional;Puro;90421245;27277725;500340642;37726949871.97;27863;4794076.21
2020-09-30;3;VISA;Crédito;Corporativo;Puro;573243;290925;2622860;893139540.70;62639;101078952.67
2020-09-30;3;MasterCard;Débito;Básico Internacional;Puro;79995080;22564284;578731133;40323627578.43;17482;3173617.21
2020-09-30;3;American Express;Crédito;Básico Nacional;Puro;76581;44575;754889;100714295.01;4092;995980.68
2020-09-30;3;VISA;Crédito;Empresarial;Co-branded;5622;1313;13499;14302289.33;85;12771.68
2020-09-30;3;VISA;Crédito;Outros;Puro;480106;301269;3321459;433857925.72;24554;11119169.45
2020-09-30;3;VISA;Débito;Empresarial;Puro;1564874;601899;17278620;2317281392.49;769;187851.84
2020-09-30;3;MasterCard;Crédito;Empresarial;Híbrido;16939;12451;169975;50743494.47;2989;1754872.46
2020-09-30;3;MasterCard;Pré-Pago;Intermediário;Puro;12100543;6079780;120591088;5327134433.85;1;0.01
2020-09-30;3;VISA;Crédito;Básico Internacional;Híbrido;5322627;3389652;36575111;4142993712.07;101903;14008679.58
2020-09-30;3;VISA;Pré-Pago;Básico Nacional;Puro;2525281;313165;1507625;1072539237.45;102;64002.14
2020-09-30;3;American Express;Crédito;Empresarial;Puro;23191;16227;384108;174719319.51;13912;20487446.13
2020-09-30;3;VISA;Débito;Outros;Puro;238;147;2993;154927.54;0;0.00
2020-09-30;3;VISA;Crédito;Básico Nacional;Híbrido;7321270;4049420;29091415;3049052573.77;0;0.00
2020-09-30;3;VISA;Débito;Platinum;Puro;1791451;1104164;30120337;2996479833.91;81;17793.21
2020-09-30;3;American Express;Crédito;Platinum;Puro;1435;1435;1435;288740.62;3;796.46
2020-09-30;3;MasterCard;Débito;Intermediário;Co-branded;748622;72654;1145616;63948886.66;2;142.56
2020-09-30;3;VISA;Débito;Básico Internacional;Co-branded;39281;9574;101037;8439213.08;0;0.00
2020-09-30;3;VISA;Crédito;Básico Internacional;Puro;10363730;6675383;142848222;13702575670.17;513450;75974312.51
2020-09-30;3;Outras;Débito;Outros;Puro;3483227;1879278;37663683;3514335509.79;0;0.00
2020-09-30;3;MasterCard;Crédito;Platinum;Híbrido;138528;81891;2667966;470511812.55;17238;4837479.74
2020-09-30;3;VISA;Pré-Pago;Empresarial;Puro;2192;1328;21720;2252168.91;0;0.00
2020-12-31;4;MasterCard;Crédito;Premium;Puro;2020443;1669895;111326109;22995111180.34;1217137;613691799.42
2020-12-31;4;VISA;Crédito;Platinum;Co-branded;206569;183056;6971124;1326255918.01;54845;20032108.20
2020-12-31;4;Elo;Crédito;Intermediário;Puro;2498027;1121699;17571220;1919123134.34;4118;615878.16
2020-12-31;4;Bandeira própria;Pré-Pago;Outros;Puro;368935;202961;767434;692737816.79;0;0.00
2020-12-31;4;MasterCard;Crédito;Básico Nacional;Puro;6400878;3961039;36767968;3275197204.97;36243;2417321.02
2020-12-31;4;VISA;Crédito;Básico Nacional;Co-branded;6769452;924949;9261513;1077568909.61;455;20187.32
2020-12-31;4;VISA;Crédito;Intermediário;Co-branded;957191;519171;10277973;1441737703.88;36043;8978779.14
2020-12-31;4;MasterCard;Pré-Pago;Empresarial;Puro;92283;43756;796846;58334315.78;0;0.00
2020-12-31;4;MasterCard;Pré-Pago;Platinum;Puro;1960190;1101691;16299478;965287758.61;0;0.00
2020-12-31;4;Elo;Crédito;Básico Nacional;Puro;4158451;2189038;56913257;5663365486.97;20952;6542638.91
2020-12-31;4;Elo;Débito;Básico Nacional;Puro;42703523;17004261;437168088;28948444336.14;0;0.00
2020-12-31;4;American Express;Crédito;Intermediário;Puro;589220;351813;7733987;1350002979.86;56738;22196232.51
2020-12-31;4;MasterCard;Pré-Pago;Outros;Puro;11309518;2170304;26632439;1642485857.90;212253;30856438.99
2020-12-31;4;VISA;Crédito;Básico Internacional;Híbrido;5287879;3384831;41511547;4640600744.75;100028;15069163.98
2020-12-31;4;MasterCard;Crédito;Básico Internacional;Híbrido;393421;229532;3537088;444372936.70;12321;1846562.41
2020-12-31;4;MasterCard;Crédito;Empresarial;Co-branded;210504;20662;76827;30926618.12;854;299697.71
2020-12-31;4;MasterCard;Crédito;Corporativo;Puro;139797;76234;1973183;618767742.87;55992;83570214.94
2020-12-31;4;MasterCard;Crédito;Premium;Híbrido;2320;2083;276767;71205110.29;3576;2634228.48
2020-12-31;4;American Express;Crédito;Empresarial;Puro;22349;16353;446921;227174558.15;14951;23670131.91
2020-12-31;4;Bandeira própria;Crédito;Básico Nacional;Co-branded;4310931;1030624;3036987;290468948.28;0;0.00
2020-12-31;4;MasterCard;Crédito;Premium;Co-branded;114489;77611;3200626;818127323.19;43571;27084124.97
2020-12-31;4;MasterCard;Pré-Pago;Corporativo;Puro;9647;370;69664;5282119.91;385;385507.35
2020-12-31;4;VISA;Crédito;Premium;Co-branded;4901;3525;110556;46682276.59;1462;1080284.73
2020-12-31;4;VISA;Crédito;Básico Nacional;Híbrido;7259032;3989985;32162840;3317368334.62;0;0.00
2020-12-31;4;VISA;Crédito;Premium;Puro;1488329;1131938;73133944;14269343114.24;550332;319935309.15
2020-12-31;4;VISA;Crédito;Básico Internacional;Puro;10985989;6893919;165390557;15911145176.20;517871;82661918.19
2020-12-31;4;VISA;Débito;Platinum;Puro;1783390;1079491;36851247;3708434141.83;201;52874.51
2020-12-31;4;VISA;Débito;Outros;Puro;382;273;4584;250753.56;0;0.00
2020-12-31;4;MasterCard;Crédito;Outros;Puro;235772;47333;707108;75862098.07;1411;411703.22
2020-12-31;4;Elo;Crédito;Empresarial;Puro;483810;231923;4838156;1181179303.93;13629;3124589.26
2020-12-31;4;MasterCard;Pré-Pago;Intermediário;Puro;13985370;7525777;186753158;8164410723.10;1;0.01
2020-12-31;4;MasterCard;Débito;Platinum;Puro;685990;351492;8259898;814280011.03;818;315665.74
2020-12-31;4;MasterCard;Débito;Intermediário;Puro;48876922;31606031;659835638;43827403045.37;16089;4394999.34
2020-12-31;4;American Express;Crédito;Premium;Puro;418054;300805;9284393;2582454560.15;149613;124417622.20
2020-12-31;4;VISA;Débito;Básico Nacional;Co-branded;749;31;441;33994.00;0;0.00
2020-12-31;4;Elo;Crédito;Básico Internacional;Puro;4604008;2146615;35990057;4844328315.76;28193;12859146.61
2020-12-31;4;VISA;Crédito;Básico Internacional;Co-branded;7561886;2745515;24418796;2426466988.42;27007;2803108.72
2020-12-31;4;VISA;Débito;Intermediário;Co-branded;18;1;1;28.00;0;0.00
2020-12-31;4;Elo;Pré-Pago;Básico Nacional;Puro;3844456;161214;504004;39249776.87;38;8225.98
2020-12-31;4;MasterCard;Crédito;Outros;Híbrido;15064089;5466250;66612183;7049354974.77;110892;13038901.44
2020-12-31;4;MasterCard;Crédito;Platinum;Co-branded;451542;350072;12769562;2264261106.84;89957;30939655.87
2020-12-31;4;VISA;Pré-Pago;Básico Nacional;Puro;2860015;434211;2347758;1190420648.41;44;22605.24
2020-12-31;4;Elo;Débito;Outros;Puro;166500888;64526987;740798423;58681486359.77;0;0.00
2020-12-31;4;VISA;Crédito;Premium;Híbrido;9754;9022;1341909;335087475.35;16881;10286514.87
2020-12-31;4;Hipercard;Crédito;Empresarial;Puro;1865;1280;9107;6147640.59;1;0.01
2020-12-31;4;Bandeira própria;Crédito;Outros;Co-branded;6523472;3572162;5188481;1143020742.51;0;0.00
2020-12-31;4;MasterCard;Débito;Básico Internacional;Puro;79475122;22162116;657690338;47668493753.71;29669;10097911.04
2020-12-31;4;MasterCard;Crédito;Platinum;Híbrido;127777;71260;3060867;545098183.70;17569;5532236.48
2020-12-31;4;Outras;Crédito;Outros;Híbrido;22116;12375;73132;10356800.36;0;0.00
2020-12-31;4;Hipercard;Crédito;Platinum;Puro;3296327;3097948;49561760;8104895804.55;1;0.01
2020-12-31;4;VISA;Crédito;Intermediário;Puro;11935825;8395092;200558135;24995157883.75;564192;120623260.73
2020-12-31;4;VISA;Pré-Pago;Outros;Puro;7969070;2669113;51760963;2913302621.93;126552;14443654.64
2020-12-31;4;MasterCard;Débito;Premium;Puro;217454;110472;1780819;223080365.49;495;458253.24
2020-12-31;4;VISA;Débito;Premium;Puro;541925;286097;7894298;933263827.80;72;24477.16
2020-12-31;4;MasterCard;Pré-Pago;Básico Internacional;Puro;3649197;667525;4716244;437616932.88;43591;9434700.41
2020-12-31;4;American Express;Crédito;Corporativo;Puro;78156;57057;746684;353168931.46;23773;51380571.35
2020-12-31;4;MasterCard;Crédito;Platinum;Puro;8940893;7384395;254370495;34043396076.58;1578173;399827949.54
2020-12-31;4;MasterCard;Débito;Premium;Co-branded;83727;16473;252980;22974993.98;48;24819.25
2020-12-31;4;MasterCard;Débito;Platinum;Co-branded;137363;18374;326799;23183114.86;12;2581.80
2020-12-31;4;VISA;Crédito;Corporativo;Puro;561576;272688;3374496;1269983212.92;72961;120326683.30
2020-12-31;4;VISA;Crédito;Intermediário;Híbrido;887527;557298;13289026;2081616896.23;54908;12214488.59
2020-12-31;4;Elo;Pré-Pago;Outros;Puro;125660;17825;285394;22414314.42;83;1383.42
2020-12-31;4;VISA;Crédito;Corporativo;Co-branded;2;1;1;0.01;1;0.01
2020-12-31;4;VISA;Crédito;Empresarial;Co-branded;3991;1243;14077;14278650.62;89;31013.63
2020-12-31;4;VISA;Pré-Pago;Platinum;Puro;17030;471;0;0.00;955;345181.16
2020-12-31;4;MasterCard;Débito;Empresarial;Co-branded;199713;69392;1580949;120670515.77;25;10955.16
2020-12-31;4;MasterCard;Pré-Pago;Premium;Puro;8;1;2;35.90;0;0.00
2020-12-31;4;MasterCard;Crédito;Básico Internacional;Puro;15990785;7400103;135032239;13213498726.91;448425;100163640.97
2020-12-31;4;VISA;Pré-Pago;Corporativo;Puro;741747;135038;2513152;223770219.42;266433;55407962.34
2020-12-31;4;Bandeira própria;Débito;Outros;Puro;1033408;406117;5080312;395653780.85;0;0.00
2020-12-31;4;VISA;Pré-Pago;Básico Internacional;Co-branded;19950;3585;2566;232768.68;0;0.00
2020-12-31;4;Outras;Crédito;Outros;Co-branded;10964;12;39;2249.32;0;0.00
2020-12-31;4;MasterCard;Débito;Empresarial;Puro;813058;244549;6862946;557087833.95;35;36851.88
2020-12-31;4;Bandeira própria;Crédito;Outros;Puro;308892;153716;1951166;223352622.37;0;0.00
2020-12-31;4;MasterCard;Crédito;Básico Internacional;Co-branded;9365024;2451744;26261692;2885987529.98;70788;10474752.32
2020-12-31;4;VISA;Pré-Pago;Empresarial;Puro;2499;1594;28099;3034352.68;0;0.00
2020-12-31;4;Bandeira própria;Crédito;Outros;Híbrido;2096887;822119;3806515;726294640.74;0;0.00
2020-12-31;4;MasterCard;Crédito;Outros;Co-branded;1072346;59;10;163.68;0;0.00
2020-12-31;4;Outras;Crédito;Outros;Puro;203023;165042;102982;25555157.74;1;753.02
2020-12-31;4;MasterCard;Crédito;Intermediário;Co-branded;7740718;6532306;91932713;11321118178.53;119687;21302429.04
2020-12-31;4;MasterCard;Crédito;Empresarial;Puro;2247589;1619520;22224894;5914260233.86;305598;219873757.79
2020-12-31;4;Elo;Débito;Básico Internacional;Puro;1164;303;4696;278999.02;0;0.00
2020-12-31;4;Outras;Crédito;Intermediário;Puro;7766;6710;57043;10090034.07;118;58099.42
2020-12-31;4;VISA;Débito;Intermediário;Puro;3033787;2096328;53462085;4715221442.46;249;58058.45
2020-12-31;4;Elo;Crédito;Outros;Puro;2005417;1595514;28763019;3348730567.52;13130;5187893.12
2020-12-31;4;MasterCard;Débito;Básico Nacional;Puro;708846;419067;11533560;925802913.94;5;5855.61
2020-12-31;4;MasterCard;Crédito;Empresarial;Híbrido;20212;15345;224348;66186297.14;3356;1942571.55
2020-12-31;4;VISA;Crédito;Outros;Puro;579442;351778;4490284;610272506.62;30070;16325767.23
2020-12-31;4;MasterCard;Débito;Básico Internacional;Co-branded;2880773;1019117;14682400;619647735.46;209;43047.35
2020-12-31;4;Hipercard;Crédito;Intermediário;Puro;6394;2387;38455;3579267.24;1;0.01
2020-12-31;4;VISA;Crédito;Outros;Híbrido;4766613;636538;9988821;1241933513.44;19204;3015296.11
2020-12-31;4;Elo;Pré-Pago;Básico Internacional;Puro;4866538;3037149;26422008;1267435881.50;0;0.00
2020-12-31;4;MasterCard;Crédito;Básico Nacional;Híbrido;3493831;1404489;15813328;1199521867.35;0;0.00
2020-12-31;4;MasterCard;Crédito;Intermediário;Híbrido;4969440;4739951;66793680;9294225576.07;14380;2590396.39
2020-12-31;4;Elo;Crédito;Empresarial;Co-branded;1093;9;29;136940.46;0;0.00
2020-12-31;4;MasterCard;Crédito;Intermediário;Puro;38855635;29987565;640213745;62290290412.68;2188978;282596462.51
2020-12-31;4;VISA;Débito;Básico Internacional;Puro;92616628;28803194;625344968;47654633125.28;27072;5906699.63
2020-12-31;4;Elo;Crédito;Básico Internacional;Co-branded;373052;336468;1104593;165899416.38;207;21372.32
2020-12-31;4;VISA;Crédito;Platinum;Puro;5740986;4223299;187396213;27549990733.79;1082845;348791020.84
2020-12-31;4;MasterCard;Débito;Intermediário;Co-branded;760964;70730;1345906;78256881.68;17;9615.49
2020-12-31;4;VISA;Débito;Empresarial;Puro;1563115;619288;20872758;2926086735.42;1419;528985.59
2020-12-31;4;Outras;Débito;Outros;Puro;3505501;1855859;45575624;4329106047.43;0;0.00
2020-12-31;4;American Express;Crédito;Básico Nacional;Puro;73856;46492;831753;114690224.39;3757;1232266.99
2020-12-31;4;VISA;Débito;Básico Internacional;Co-branded;35991;7947;106203;8958057.86;0;0.00
2020-12-31;4;MasterCard;Crédito;Básico Nacional;Co-branded;13212292;984770;13070560;1721878886.85;137;9128.30
2020-12-31;4;Elo;Débito;Empresarial;Puro;853295;336780;8343174;1230981672.07;0;0.00
2020-12-31;4;Elo;Crédito;Corporativo;Puro;24343;13605;45669;128290896.04;52;93438.46
2020-12-31;4;VISA;Crédito;Empresarial;Puro;1531466;888848;22630957;5944935956.45;270086;260782107.48
2020-12-31;4;VISA;Débito;Básico Nacional;Puro;9257941;5167800;137748427;10042874777.30;890;171029.49
2020-12-31;4;VISA;Crédito;Platinum;Híbrido;327329;206829;8454872;1535266256.41;54304;19424603.26
2020-12-31;4;VISA;Crédito;Empresarial;Híbrido;41373;15439;161319;197125387.08;0;0.00
2020-12-31;4;VISA;Pré-Pago;Básico Internacional;Puro;12623843;4615152;30705562;1670094801.03;577353;85721371.74
2020-12-31;4;VISA;Crédito;Básico Nacional;Puro;9508210;5563788;123294371;10179595170.51;150573;19716425.30
2020-12-31;4;MasterCard;Pré-Pago;Básico Nacional;Puro;65462;25846;101850;60277935.27;0;0.00
2021-03-31;1;Elo;Crédito;Básico Internacional;Puro;4925884;2367354;39991824;5419298623.05;30613;12174875.95
